* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_R.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:44
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_R.wav
* Measurement: captured_sweep_R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
16070.068359 65.630 58.1484
16070.434570 65.680 57.5293
16070.800781 65.696 56.9414
16071.166992 65.682 56.4688
16071.533203 65.644 56.1934
16071.899414 65.598 56.1816
16072.265625 65.567 56.4258
16072.631836 65.568 56.8047
16072.998047 65.604 57.1484
16073.364258 65.657 57.3477
16073.730469 65.711 57.4277
16074.096680 65.765 57.4746
16074.462891 65.838 57.4922
16074.829102 65.941 57.3125
16075.195312 66.057 56.7031
16075.561523 66.136 55.5781
16075.927734 66.124 54.1484
16076.293945 65.999 52.8789
16076.660156 65.799 52.2891
16077.026367 65.616 52.6152
16077.392578 65.553 53.5410
16077.758789 65.639 54.3066
16078.125000 65.805 54.2891
16078.491211 65.940 53.4512
16078.857422 65.974 52.2734
16079.223633 65.913 51.3711
16079.589844 65.831 51.0977
16079.956055 65.812 51.2812
16080.322266 65.881 51.3652
16080.688477 65.983 50.9062
16081.054688 66.031 49.9492
16081.420898 65.979 48.9688
16081.787109 65.855 48.5020
16082.153320 65.741 48.7617
16082.519531 65.716 49.4219
16082.885742 65.789 49.8750
16083.251953 65.893 49.7441
16083.618164 65.953 49.1406
16083.984375 65.943 48.4629
16084.350586 65.892 48.0176
16084.716797 65.850 47.7910
16085.083008 65.830 47.5137
16085.449219 65.798 46.9980
16085.815430 65.711 46.3984
16086.181641 65.563 46.1289
16086.547852 65.416 46.5098
16086.914062 65.360 47.3984
16087.280273 65.436 48.1719
16087.646484 65.593 48.2129
16088.012695 65.730 47.4102
16088.378906 65.777 46.1426
16088.745117 65.727 44.9453
16089.111328 65.629 44.1465
16089.477539 65.537 43.7148
16089.843750 65.468 43.4160
16090.209961 65.399 43.1367
16090.576172 65.312 43.0371
16090.942383 65.231 43.3691
16091.308594 65.220 44.1230
16091.674805 65.325 44.8418
16092.041016 65.515 44.9219
16092.407227 65.692 44.1191
16092.773438 65.765 42.7266
16093.139648 65.697 41.3770
16093.505859 65.526 40.6855
16093.872070 65.348 40.9238
16094.238281 65.259 41.8281
16094.604492 65.292 42.7676
16094.970703 65.402 43.2129
16095.336914 65.513 43.0547
16095.703125 65.574 42.5195
16096.069336 65.576 41.9121
16096.435547 65.541 41.4238
16096.801758 65.491 41.0645
16097.167969 65.434 40.7598
16097.534180 65.362 40.4844
16097.900391 65.267 40.3535
16098.266602 65.167 40.5449
16098.632812 65.106 41.1191
16098.999023 65.138 41.8281
16099.365234 65.270 42.1445
16099.731445 65.440 41.6113
16100.097656 65.543 40.2109
16100.463867 65.494 38.4434
16100.830078 65.278 37.1484
16101.196289 64.984 37.1328
16101.562500 64.788 38.5625
16101.928711 64.845 40.5039
16102.294922 65.131 41.4727
16102.661133 65.454 40.7148
16103.027344 65.620 38.6504
16103.393555 65.538 36.3789
16103.759766 65.247 35.1094
16104.125977 64.910 35.6172
16104.492188 64.745 37.6328
16104.858398 64.863 39.8086
16105.224609 65.173 40.7969
16105.590820 65.492 40.2617
16105.957031 65.688 38.7129
16106.323242 65.724 36.8770
16106.689453 65.625 35.3320
16107.055664 65.446 34.4004
16107.421875 65.246 34.1816
16107.788086 65.082 34.6191
16108.154297 65.005 35.4727
16108.520508 65.043 36.2930
16108.886719 65.166 36.5703
16109.252930 65.298 36.0332
16109.619141 65.351 34.8457
16109.985352 65.275 33.5352
16110.351562 65.089 32.7305
16110.717773 64.875 32.8320
16111.083984 64.740 33.7168
16111.450195 64.741 34.7539
16111.816406 64.838 35.2949
16112.182617 64.941 35.1543
16112.548828 64.981 34.6289
16112.915039 64.950 34.1973
16113.281250 64.893 34.1621
16113.647461 64.873 34.4551
16114.013672 64.918 34.7012
16114.379883 64.995 34.5078
16114.746094 65.037 33.7871
16115.112305 64.980 32.8184
16115.478516 64.809 32.1387
16115.844727 64.572 32.2969
16116.210938 64.380 33.5000
16116.577148 64.353 35.2852
16116.943359 64.520 36.6484
16117.309570 64.781 36.7402
16117.675781 64.980 35.4648
16118.041992 64.998 33.4180
16118.408203 64.800 31.5508
16118.774414 64.453 30.7773
16119.140625 64.114 31.5371
16119.506836 63.956 33.3359
16119.873047 64.030 34.9375
16120.239258 64.227 35.3633
16120.605469 64.381 34.5703
16120.971680 64.392 33.2383
16121.337891 64.260 32.2168
16121.704102 64.071 32.0859
16122.070312 63.945 32.8496
16122.436523 63.964 33.9121
16122.802734 64.112 34.4980
16123.168945 64.297 34.1875
16123.535156 64.416 33.0781
16123.901367 64.399 31.6504
16124.267578 64.233 30.5664
16124.633789 63.968 30.4902
16125.000000 63.725 31.7891
16125.366211 63.657 34.1211
16125.732422 63.838 36.3477
16126.098633 64.177 37.2988
16126.464844 64.487 36.6445
16126.831055 64.607 35.0000
16127.197266 64.483 33.4863
16127.563477 64.188 33.2461
16127.929688 63.920 34.8164
16128.295898 63.896 37.4238
16128.662109 64.145 39.3301
16129.028320 64.471 39.4219
16129.394531 64.641 38.0312
16129.760742 64.546 36.4141
16130.126953 64.240 35.9785
16130.493164 63.940 37.4980
16130.859375 63.902 40.2539
16131.225586 64.179 42.3086
16131.591797 64.563 42.3535
16131.958008 64.802 40.6836
16132.324219 64.776 38.5527
16132.690430 64.525 37.3281
16133.056641 64.231 37.8164
16133.422852 64.119 39.5977
16133.789062 64.270 41.1680
16134.155273 64.544 41.3145
16134.521484 64.733 40.0762
16134.887695 64.725 38.4043
16135.253906 64.547 37.4082
16135.620117 64.337 37.7129
16135.986328 64.267 38.9902
16136.352539 64.395 40.1191
16136.718750 64.620 40.1719
16137.084961 64.784 39.1250
16137.451172 64.793 37.6875
16137.817383 64.658 36.7383
16138.183594 64.488 36.8066
16138.549805 64.419 37.6758
16138.916016 64.506 38.4648
16139.282227 64.674 38.3594
16139.648438 64.781 37.2617
16140.014648 64.729 35.7949
16140.380859 64.514 34.8887
16140.747070 64.245 35.2695
16141.113281 64.095 36.8906
16141.479492 64.178 38.7344
16141.845703 64.437 39.5625
16142.211914 64.701 38.9375
16142.578125 64.823 37.3652
16142.944336 64.762 35.7676
16143.310547 64.576 34.9570
16143.676758 64.394 35.2090
16144.042969 64.329 36.0742
16144.409180 64.395 36.7227
16144.775391 64.507 36.6465
16145.141602 64.567 35.9531
16145.507812 64.534 35.1250
16145.874023 64.428 34.6191
16146.240234 64.306 34.6152
16146.606445 64.216 34.9961
16146.972656 64.176 35.5195
16147.338867 64.180 35.9980
16147.705078 64.214 36.3398
16148.071289 64.267 36.4805
16148.437500 64.322 36.3711
16148.803711 64.355 36.0508
16149.169922 64.350 35.6875
16149.536133 64.317 35.4844
16149.902344 64.288 35.5234
16150.268555 64.290 35.6758
16150.634766 64.321 35.7207
16151.000977 64.346 35.5977
16151.367188 64.341 35.4980
16151.733398 64.322 35.7129
16152.099609 64.345 36.3027
16152.465820 64.458 36.9414
16152.832031 64.643 37.1211
16153.198242 64.823 36.6094
16153.564453 64.920 35.6406
16153.930664 64.907 34.7617
16154.296875 64.826 34.4688
16154.663086 64.762 34.8789
16155.029297 64.781 35.6387
16155.395508 64.883 36.2031
16155.761719 65.008 36.2637
16156.127930 65.093 35.9023
16156.494141 65.109 35.4141
16156.860352 65.064 35.0762
16157.226562 64.984 35.0312
16157.592773 64.893 35.3086
16157.958984 64.815 35.8809
16158.325195 64.769 36.6836
16158.691406 64.773 37.5664
16159.057617 64.831 38.3184
16159.423828 64.920 38.7793
16159.790039 65.015 38.9395
16160.156250 65.103 38.9062
16160.522461 65.195 38.7520
16160.888672 65.303 38.3984
16161.254883 65.414 37.6758
16161.621094 65.490 36.5293
16161.987305 65.485 35.1699
16162.353516 65.385 34.0332
16162.719727 65.232 33.5703
16163.085938 65.116 33.9277
16163.452148 65.121 34.7422
16163.818359 65.262 35.3027
16164.184570 65.469 35.0547
16164.550781 65.634 33.9531
16164.916992 65.679 32.4043
16165.283203 65.579 31.0234
16165.649414 65.371 30.4102
16166.015625 65.146 30.9160
16166.381836 65.019 32.4082
16166.748047 65.065 34.2168
16167.114258 65.266 35.4922
16167.480469 65.521 35.7598
16167.846680 65.723 35.1113
16168.212891 65.810 34.0293
16168.579102 65.784 33.0664
16168.945312 65.697 32.5801
16169.311523 65.614 32.5879
16169.677734 65.576 32.8418
16170.043945 65.581 33.0684
16170.410156 65.608 33.1777
16170.776367 65.650 33.2227
16171.142578 65.718 33.1973
16171.508789 65.817 32.9512
16171.875000 65.922 32.3242
16172.241211 65.986 31.3750
16172.607422 65.983 30.4219
16172.973633 65.938 29.8477
16173.339844 65.915 29.7773
16173.706055 65.976 29.8867
16174.072266 66.110 29.6191
16174.438477 66.236 28.6973
16174.804688 66.268 27.3711
16175.170898 66.176 26.2617
16175.537109 66.013 25.9570
16175.903320 65.886 26.5977
16176.269531 65.882 27.7031
16176.635742 65.998 28.5527
16177.001953 66.155 28.7891
16177.368164 66.282 28.5742
16177.734375 66.367 28.2617
16178.100586 66.444 28.0039
16178.466797 66.538 27.6367
16178.833008 66.631 26.9121
16179.199219 66.671 25.8281
16179.565430 66.621 24.7246
16179.931641 66.501 24.0645
16180.297852 66.387 24.0801
16180.664062 66.360 24.5176
16181.030273 66.442 24.7812
16181.396484 66.575 24.4121
16181.762695 66.677 23.4180
16182.128906 66.700 22.1797
16182.495117 66.657 21.1074
16182.861328 66.594 20.3750
16183.227539 66.550 19.8496
16183.593750 66.523 19.2891
16183.959961 66.480 18.6191
16184.326172 66.393 18.0234
16184.692383 66.274 17.7949
16185.058594 66.169 18.0762
16185.424805 66.132 18.7070
16185.791016 66.178 19.3066
16186.157227 66.282 19.5586
16186.523438 66.398 19.3711
16186.889648 66.496 18.8359
16187.255859 66.563 18.0762
16187.622070 66.597 17.1602
16187.988281 66.592 16.1465
16188.354492 66.540 15.1523
16188.720703 66.448 14.3535
16189.086914 66.347 13.8750
16189.453125 66.277 13.6504
16189.819336 66.255 13.4121
16190.185547 66.259 12.8945
16190.551758 66.240 12.0664
16190.917969 66.163 11.1914
16191.284180 66.040 10.6367
16191.650391 65.924 10.5820
16192.016602 65.873 10.8438
16192.382812 65.895 10.9863
16192.749023 65.941 10.7207
16193.115234 65.947 10.1641
16193.481445 65.891 9.7305
16193.847656 65.816 9.7812
16194.213867 65.796 10.2832
16194.580078 65.874 10.7559
16194.946289 66.011 10.6660
16195.312500 66.117 9.8906
16195.678711 66.123 8.7910
16196.044922 66.022 7.9531
16196.411133 65.874 7.8047
16196.777344 65.773 8.3301
16197.143555 65.775 9.0488
16197.509766 65.861 9.3945
16197.875977 65.960 9.1426
16198.242188 66.009 8.4785
16198.608398 65.993 7.7656
16198.974609 65.939 7.2852
16199.340820 65.887 7.0781
16199.707031 65.866 6.9883
16200.073242 65.874 6.8066
16200.439453 65.890 6.4336
16200.805664 65.891 5.9004
16201.171875 65.864 5.3164
16201.538086 65.808 4.8203
16201.904297 65.736 4.5176
16202.270508 65.665 4.4570
16202.636719 65.618 4.6074
16203.002930 65.607 4.8398
16203.369141 65.630 4.9941
16203.735352 65.667 4.9766
16204.101562 65.699 4.8125
16204.467773 65.716 4.6152
16204.833984 65.731 4.4648
16205.200195 65.761 4.3164
16205.566406 65.810 4.0059
16205.932617 65.856 3.3750
16206.298828 65.860 2.4355
16206.665039 65.789 1.3965
16207.031250 65.641 0.5918
16207.397461 65.449 0.3301
16207.763672 65.273 0.7188
16208.129883 65.173 1.5996
16208.496094 65.184 2.5957
16208.862305 65.300 3.2852
16209.228516 65.485 3.3555
16209.594727 65.684 2.6562
16209.960938 65.840 1.2168
16210.327148 65.898 -0.7402
16210.693359 65.824 -2.8027
16211.059570 65.621 -4.4219
16211.425781 65.349 -5.0879
16211.791992 65.119 -4.6328
16212.158203 65.043 -3.5000
16212.524414 65.147 -2.5879
16212.890625 65.346 -2.5977
16213.256836 65.518 -3.5781
16213.623047 65.584 -5.0527
16213.989258 65.542 -6.4258
16214.355469 65.445 -7.3516
16214.721680 65.354 -7.8809
16215.087891 65.290 -8.3242
16215.454102 65.219 -8.8730
16215.820312 65.102 -9.3672
16216.186523 64.948 -9.4316
16216.552734 64.824 -8.8691
16216.918945 64.809 -7.9941
16217.285156 64.913 -7.5039
16217.651367 65.055 -7.9102
16218.017578 65.122 -9.1211
16218.383789 65.051 -10.5527
16218.750000 64.862 -11.5176
16219.116211 64.639 -11.6211
16219.482422 64.485 -11.0234
16219.848633 64.441 -10.2949
16220.214844 64.470 -9.9316
16220.581055 64.504 -10.0039
16220.947266 64.509 -10.2520
16221.313477 64.495 -10.4355
16221.679688 64.492 -10.5215
16222.045898 64.509 -10.6465
16222.412109 64.534 -10.8965
16222.778320 64.550 -11.1934
16223.144531 64.570 -11.4199
16223.510742 64.623 -11.6309
16223.876953 64.720 -12.1211
16224.243164 64.821 -13.2090
16224.609375 64.848 -14.9219
16224.975586 64.731 -16.8730
16225.341797 64.451 -18.3809
16225.708008 64.066 -18.7129
16226.074219 63.718 -17.5195
16226.440430 63.565 -15.2617
16226.806641 63.670 -13.1270
16227.172852 63.939 -12.1836
16227.539062 64.212 -12.6816
16227.905273 64.366 -14.1641
16228.271484 64.358 -15.9004
16228.637695 64.221 -17.2266
16229.003906 64.033 -17.7754
16229.370117 63.890 -17.6289
16229.736328 63.846 -17.2754
16230.102539 63.881 -17.2676
16230.468750 63.927 -17.8438
16230.834961 63.916 -18.8281
16231.201172 63.825 -19.8125
16231.567383 63.681 -20.4199
16231.933594 63.544 -20.5312
16232.299805 63.462 -20.3340
16232.666016 63.448 -20.1738
16233.032227 63.474 -20.2910
16233.398438 63.505 -20.7148
16233.764648 63.523 -21.3359
16234.130859 63.526 -22.0645
16234.497070 63.516 -22.8789
16234.863281 63.488 -23.7734
16235.229492 63.433 -24.6699
16235.595703 63.356 -25.4316
16235.961914 63.284 -25.9688
16236.328125 63.248 -26.3848
16236.694336 63.255 -26.9492
16237.060547 63.275 -27.9043
16237.426758 63.251 -29.2383
16237.792969 63.140 -30.6348
16238.159180 62.945 -31.6094
16238.525391 62.727 -31.7695
16238.891602 62.582 -31.1035
16239.257812 62.589 -30.0957
16239.624023 62.750 -29.4941
16239.990234 62.990 -29.8379
16240.356445 63.209 -31.2129
16240.722656 63.324 -33.3301
16241.088867 63.296 -35.6992
16241.455078 63.125 -37.7734
16241.821289 62.861 -39.0703
16242.187500 62.596 -39.3809
16242.553711 62.433 -38.9922
16242.919922 62.413 -38.6719
16243.286133 62.472 -39.1582
16243.652344 62.484 -40.6133
16244.018555 62.345 -42.5312
16244.384766 62.038 -44.0293
16244.750977 61.661 -44.3555
16245.117188 61.385 -43.5020
16245.483398 61.328 -42.5195
16245.849609 61.421 -42.7051
16246.215820 61.463 -44.4199
16246.582031 61.293 -46.8867
16246.948242 60.891 -48.7656
16247.314453 60.409 -48.9316
16247.680664 60.119 -47.5039
16248.046875 60.171 -46.2871
16248.413086 60.405 -47.1484
16248.779297 60.509 -50.2539
16249.145508 60.275 -54.2930
16249.511719 59.679 -57.3496
16249.877930 58.924 -57.6582
16250.244141 58.428 -55.0293
16250.610352 58.488 -52.1074
16250.976562 58.885 -51.9551
16251.342773 59.170 -54.9141
16251.708984 59.069 -59.3066
16252.075195 58.544 -62.9492
16252.441406 57.785 -63.9238
16252.807617 57.191 -61.7109
16253.173828 57.104 -58.4863
16253.540039 57.397 -57.3457
16253.906250 57.664 -59.0664
16254.272461 57.629 -62.3535
16254.638672 57.240 -65.4238
16255.004883 56.618 -66.8477
16255.371094 55.997 -66.1191
16255.737305 55.592 -64.0664
16256.103516 55.431 -62.1816
16256.469727 55.382 -61.2988
16256.835938 55.326 -61.3105
16257.202148 55.234 -61.8867
16257.568359 55.114 -63.0195
16257.934570 54.938 -64.9316
16258.300781 54.630 -67.6680
16258.666992 54.109 -70.8379
16259.033203 53.339 -73.6758
16259.399414 52.370 -75.3145
16259.765625 51.338 -75.1719
16260.131836 50.420 -73.4043
16260.498047 49.730 -70.9316
16260.864258 49.252 -68.7715
16261.230469 48.898 -67.4160
16261.596680 48.590 -66.9023
16261.962891 48.272 -67.1016
16262.329102 47.889 -67.6797
16262.695312 47.424 -67.9688
16263.061523 46.963 -67.1914
16263.427734 46.708 -65.3516
16263.793945 46.802 -63.9902
16264.160156 47.097 -65.1191
16264.526367 47.232 -69.3301
16264.892578 46.872 -75.5879
16265.258789 45.779 -81.8633
16265.625000 43.820 -84.9023
16265.991211 41.256 -79.2285
16266.357422 39.643 -61.6836
16266.723633 40.128 -46.0918
16267.089844 40.764 -40.7715
16267.456055 40.296 -38.4512
16267.822266 38.860 -29.7168
16268.188477 38.255 -9.4297
16268.554688 39.789 7.2676
16268.920898 41.291 12.1484
16269.287109 41.501 13.4414
16269.653320 40.518 21.2461
16270.019531 40.324 43.3496
16270.385742 42.984 62.1973
16270.751953 45.962 65.5410
16271.118164 47.894 61.4375
16271.484375 48.780 55.8730
16271.850586 48.887 52.3555
16272.216797 48.683 53.0566
16272.583008 48.810 57.2617
16272.949219 49.512 60.7637
16273.315430 50.368 60.7148
16273.681641 50.930 57.9961
16274.047852 51.079 54.8477
16274.414062 50.967 53.0840
16274.780273 50.903 53.0684
16275.146484 51.101 53.2969
16275.512695 51.468 51.9043
16275.878906 51.740 48.5625
16276.245117 51.744 44.3652
16276.611328 51.477 40.7988
16276.977539 51.090 38.9473
16277.343750 50.799 38.8691
16277.709961 50.735 39.5938
16278.076172 50.859 40.1484
16278.442383 51.084 40.3379
16278.808594 51.389 40.2734
16279.174805 51.785 39.6406
16279.541016 52.192 37.8496
16279.907227 52.434 34.8691
16280.273438 52.339 31.6895
16280.639648 51.869 30.2285
16281.005859 51.264 32.7012
16281.372070 51.127 39.2324
16281.738281 51.847 45.3516
16282.104492 52.959 46.7832
16282.470703 53.827 43.8828
16282.836914 54.163 39.0469
16283.203125 53.952 34.6621
16283.569336 53.370 32.6543
16283.935547 52.773 33.7598
16284.301758 52.497 36.4062
16284.667969 52.493 37.8340
16285.034180 52.391 37.1387
16285.400391 51.894 35.7969
16285.766602 50.977 36.4238
16286.132812 49.989 41.3945
16286.499023 49.588 50.0078
16286.865234 50.002 57.4238
16287.231445 50.714 60.6582
16287.597656 51.266 60.8223
16287.963867 51.580 59.8691
16288.330078 51.773 58.7402
16288.696289 51.949 57.2188
16289.062500 52.080 54.7305
16289.428711 52.038 51.3086
16289.794922 51.720 47.8672
16290.161133 51.149 45.8535
16290.527344 50.535 46.4863
16290.893555 50.223 49.4258
16291.259766 50.369 52.3008
16291.625977 50.740 53.0254
16291.992188 50.978 51.7422
16292.358398 50.888 50.0879
16292.724609 50.490 50.0859
16293.090820 50.030 53.3672
16293.457031 49.941 59.7695
16293.823242 50.488 66.4473
16294.189453 51.453 70.4238
16294.555664 52.435 71.1914
16294.921875 53.184 69.8281
16295.288086 53.624 67.6484
16295.654297 53.777 65.7500
16296.020508 53.734 64.9141
16296.386719 53.630 65.4453
16296.752930 53.592 67.0371
16297.119141 53.677 68.9805
16297.485352 53.854 70.6836
16297.851562 54.073 71.9668
16298.217773 54.309 72.8340
16298.583984 54.554 73.1738
16298.950195 54.764 72.8203
16299.316406 54.862 71.8887
16299.682617 54.786 71.0273
16300.048828 54.569 71.2617
16300.415039 54.398 73.3418
16300.781250 54.539 76.6230
16301.147461 55.076 78.9473
16301.513672 55.776 78.6152
16301.879883 56.324 75.7168
16302.246094 56.521 71.5215
16302.612305 56.311 67.6758
16302.978516 55.777 65.8789
16303.344727 55.173 67.4590
16303.710938 54.910 72.1660
16304.077148 55.245 77.3242
16304.443359 55.988 80.0566
16304.809570 56.752 79.7383
16305.175781 57.279 77.3535
16305.541992 57.463 74.2812
16305.908203 57.306 71.9102
16306.274414 56.917 71.5801
16306.640625 56.556 74.1289
16307.006836 56.569 78.7520
16307.373047 57.083 82.8008
16307.739258 57.846 84.1445
16308.105469 58.517 82.7598
16308.471680 58.901 79.8496
16308.837891 58.959 76.7969
16309.204102 58.761 74.7461
16309.570312 58.452 74.4004
16309.936523 58.214 75.7969
16310.302734 58.200 78.2070
16310.668945 58.456 80.4531
16311.035156 58.912 81.4609
16311.401367 59.422 80.6641
16311.767578 59.821 78.1133
16312.133789 59.971 74.4316
16312.500000 59.788 70.7109
16312.866211 59.293 68.4141
16313.232422 58.678 68.9883
16313.598633 58.338 72.5762
16313.964844 58.574 76.6621
16314.331055 59.204 78.1133
16314.697266 59.793 76.3379
16315.063477 60.065 72.7578
16315.429688 59.969 69.2344
16315.795898 59.629 67.2793
16316.162109 59.296 67.4395
16316.528320 59.193 68.7871
16316.894531 59.329 69.6934
16317.260742 59.523 69.4492
16317.626953 59.636 68.6211
16317.993164 59.678 68.1113
16318.359375 59.773 68.1914
16318.725586 60.009 68.2051
16319.091797 60.335 67.2754
16319.458008 60.604 65.2363
16319.824219 60.708 62.7383
16320.190430 60.649 60.7383
16320.556641 60.533 59.8750
16320.922852 60.506 60.0059
16321.289062 60.630 60.2910
16321.655273 60.838 59.9824
16322.021484 61.016 59.0469
16322.387695 61.106 57.9961
16322.753906 61.134 57.3379
