* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_L.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:39
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_L.wav
* Measurement: captured_sweep_L
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4688.964844 69.514 117.9854
4689.331055 69.394 117.2383
4689.697266 69.259 116.4092
4690.063477 69.093 115.6147
4690.429688 68.905 115.0190
4690.795898 68.723 114.6880
4691.162109 68.577 114.4951
4691.528320 68.467 114.1831
4691.894531 68.365 113.5591
4692.260742 68.223 112.6553
4692.626953 68.015 111.7197
4692.993164 67.749 111.0547
4693.359375 67.463 110.8276
4693.725586 67.199 110.9663
4694.091797 66.971 111.2402
4694.458008 66.764 111.4712
4694.824219 66.551 111.6729
4695.190430 66.328 111.9873
4695.556641 66.115 112.5010
4695.922852 65.938 113.1099
4696.289062 65.795 113.5811
4696.655273 65.655 113.7607
4697.021484 65.476 113.7266
4697.387695 65.240 113.7529
4697.753906 64.966 114.1284
4698.120117 64.700 114.9604
4698.486328 64.488 116.0840
4698.852539 64.339 117.1807
4699.218750 64.225 118.0059
4699.584961 64.104 118.5435
4699.951172 63.949 118.9751
4700.317383 63.759 119.5405
4700.683594 63.561 120.3975
4701.049805 63.388 121.5400
4701.416016 63.264 122.8101
4701.782227 63.186 123.9985
4702.148438 63.134 124.9707
4702.514648 63.081 125.7251
4702.880859 63.009 126.3647
4703.247070 62.916 127.0107
4703.613281 62.809 127.7344
4703.979492 62.692 128.5508
4704.345703 62.566 129.4814
4704.711914 62.430 130.6108
4705.078125 62.300 132.0527
4705.444336 62.212 133.8208
4705.810547 62.202 135.7031
4706.176758 62.274 137.3032
4706.542969 62.380 138.2939
4706.909180 62.448 138.6558
4707.275391 62.422 138.7114
4707.641602 62.291 138.9683
4708.007812 62.099 139.8730
4708.374023 61.932 141.5596
4708.740234 61.863 143.7251
4709.106445 61.912 145.8047
4709.472656 62.029 147.3721
4709.838867 62.142 148.3945
4710.205078 62.207 149.1631
4710.571289 62.228 150.0483
4710.937500 62.246 151.2598
4711.303711 62.310 152.7144
4711.669922 62.443 154.1001
4712.036133 62.620 155.1108
4712.402344 62.789 155.6680
4712.768555 62.909 155.9624
4713.134766 62.969 156.3247
4713.500977 62.999 157.0288
4713.867188 63.052 158.1206
4714.233398 63.167 159.3726
4714.599609 63.348 160.4277
4714.965820 63.556 161.0371
4715.332031 63.743 161.1982
4715.698242 63.875 161.1118
4716.064453 63.947 161.0474
4716.430664 63.983 161.2100
4716.796875 64.016 161.6582
4717.163086 64.076 162.3013
4717.529297 64.178 162.9575
4717.895508 64.317 163.4438
4718.261719 64.473 163.6450
4718.627930 64.625 163.5415
4718.994141 64.753 163.1963
4719.360352 64.849 162.7236
4719.726562 64.914 162.2427
4720.092773 64.958 161.8408
4720.458984 64.996 161.5483
4720.825195 65.039 161.3442
4721.191406 65.096 161.1792
4721.557617 65.168 160.9976
4721.923828 65.255 160.7378
4722.290039 65.352 160.3325
4722.656250 65.446 159.7217
4723.022461 65.518 158.8936
4723.388672 65.546 157.9272
4723.754883 65.517 156.9937
4724.121094 65.439 156.3057
4724.487305 65.339 156.0132
4724.853516 65.257 156.1064
4725.219727 65.223 156.3857
4725.585938 65.237 156.5659
4725.952148 65.272 156.4443
4726.318359 65.286 156.0093
4726.684570 65.255 155.4150
4727.050781 65.173 154.8726
4727.416992 65.059 154.5366
4727.783203 64.937 154.4424
4728.149414 64.829 154.5161
4728.515625 64.741 154.6372
4728.881836 64.668 154.7051
4729.248047 64.597 154.6704
4729.614258 64.516 154.5366
4729.980469 64.413 154.3618
4730.346680 64.281 154.2544
4730.712891 64.128 154.3472
4731.079102 63.974 154.7344
4731.445312 63.846 155.3896
4731.811523 63.762 156.1470
4732.177734 63.717 156.7910
4732.543945 63.677 157.2168
4732.910156 63.608 157.5229
4733.276367 63.498 157.9644
4733.642578 63.371 158.7871
4734.008789 63.274 160.0483
4734.375000 63.249 161.5337
4734.741211 63.301 162.8735
4735.107422 63.395 163.7871
4735.473633 63.476 164.2456
4735.839844 63.507 164.4463
4736.206055 63.479 164.6821
4736.572266 63.414 165.1943
4736.938477 63.353 166.0684
4737.304688 63.334 167.1860
4737.670898 63.376 168.2798
4738.037109 63.461 169.0737
4738.403320 63.550 169.4429
4738.769531 63.599 169.4824
4739.135742 63.590 169.4590
4739.501953 63.534 169.6616
4739.868164 63.475 170.2300
4740.234375 63.459 171.0420
4740.600586 63.497 171.7876
4740.966797 63.561 172.2095
4741.333008 63.602 172.3130
4741.699219 63.589 172.3613
4742.065430 63.535 172.6821
4742.431641 63.490 173.4209
4742.797852 63.503 174.4014
4743.164062 63.581 175.2437
4743.530273 63.685 175.6699
4743.896484 63.754 175.7217
4744.262695 63.757 175.7144
4744.628906 63.708 176.0142
4744.995117 63.658 176.7920
4745.361328 63.661 177.8965
4745.727539 63.733 178.9604
4746.093750 63.842 179.6816
4746.459961 63.935 -179.9707
4746.826172 63.977 -179.7769
4747.192383 63.968 -179.4375
4747.558594 63.937 -178.7539
4747.924805 63.925 -177.7227
4748.291016 63.959 -176.5044
4748.657227 64.040 -175.2964
4749.023438 64.158 -174.2261
4749.389648 64.300 -173.3423
4749.755859 64.457 -172.6753
4750.122070 64.622 -172.2773
4750.488281 64.774 -172.1934
4750.854492 64.890 -172.3896
4751.220703 64.946 -172.7173
4751.586914 64.937 -172.9351
4751.953125 64.882 -172.7974
4752.319336 64.821 -172.1699
4752.685547 64.805 -171.1211
4753.051758 64.865 -169.9224
4753.417969 65.000 -168.9258
4753.784180 65.175 -168.3882
4754.150391 65.340 -168.3579
4754.516602 65.454 -168.6763
4754.882812 65.498 -169.0513
4755.249023 65.486 -169.1768
4755.615234 65.460 -168.8706
4755.981445 65.473 -168.1924
4756.347656 65.556 -167.4463
4756.713867 65.694 -166.9927
4757.080078 65.837 -166.9946
4757.446289 65.932 -167.3091
4757.812500 65.961 -167.5879
4758.178711 65.951 -167.5024
4758.544922 65.957 -166.9707
4758.911133 66.026 -166.2319
4759.277344 66.155 -165.6685
4759.643555 66.298 -165.4927
4760.009766 66.402 -165.5923
4760.375977 66.450 -165.6367
4760.742188 66.468 -165.3286
4761.108398 66.511 -164.6284
4761.474609 66.615 -163.7925
4761.840820 66.773 -163.1685
4762.207031 66.940 -162.9199
4762.573242 67.073 -162.9282
4762.939453 67.158 -162.9180
4763.305664 67.221 -162.6660
4763.671875 67.300 -162.1494
4764.038086 67.422 -161.5518
4764.404297 67.585 -161.1123
4764.770508 67.761 -160.9639
4765.136719 67.924 -161.0703
4765.502930 68.058 -161.2964
4765.869141 68.169 -161.5117
4766.235352 68.272 -161.6597
4766.601562 68.379 -161.7651
4766.967773 68.494 -161.8896
4767.333984 68.615 -162.0806
4767.700195 68.735 -162.3516
4768.066406 68.850 -162.6870
4768.432617 68.960 -163.0684
4768.798828 69.064 -163.4863
4769.165039 69.161 -163.9424
4769.531250 69.249 -164.4302
4769.897461 69.323 -164.9243
4770.263672 69.384 -165.3789
4770.629883 69.435 -165.7476
4770.996094 69.485 -166.0083
4771.362305 69.545 -166.1855
4771.728516 69.620 -166.3486
4772.094727 69.707 -166.5801
4772.460938 69.797 -166.9355
4772.827148 69.874 -167.4106
4773.193359 69.928 -167.9419
4773.559570 69.959 -168.4360
4773.925781 69.973 -168.8125
4774.291992 69.985 -169.0435
4774.658203 70.008 -169.1729
4775.024414 70.049 -169.2930
4775.390625 70.101 -169.5005
4775.756836 70.150 -169.8369
4776.123047 70.178 -170.2588
4776.489258 70.177 -170.6465
4776.855469 70.154 -170.8555
4777.221680 70.129 -170.7886
4777.587891 70.131 -170.4624
4777.954102 70.183 -170.0293
4778.320312 70.286 -169.7119
4778.686523 70.418 -169.6870
4779.052734 70.543 -169.9868
4779.418945 70.634 -170.4878
4779.785156 70.683 -170.9795
4780.151367 70.704 -171.2734
4780.517578 70.728 -171.3032
4780.883789 70.782 -171.1631
4781.250000 70.875 -171.0483
4781.616211 70.992 -171.1230
4781.982422 71.106 -171.4233
4782.348633 71.199 -171.8521
4782.714844 71.269 -172.2690
4783.081055 71.332 -172.5947
4783.447266 71.404 -172.8613
4783.813477 71.493 -173.1807
4784.179688 71.586 -173.6475
4784.545898 71.668 -174.2666
4784.912109 71.728 -174.9546
4785.278320 71.767 -175.6104
4785.644531 71.798 -176.1895
4786.010742 71.833 -176.7271
4786.376953 71.872 -177.2964
4786.743164 71.907 -177.9312
4787.109375 71.927 -178.5913
4787.475586 71.933 -179.1924
4787.841797 71.936 -179.6748
4788.208008 71.950 179.9385
4788.574219 71.984 179.5518
4788.940430 72.032 179.0630
4789.306641 72.076 178.4355
4789.672852 72.102 177.7212
4790.039062 72.107 177.0186
4790.405273 72.096 176.4121
4790.771484 72.083 175.9214
4791.137695 72.077 175.5039
4791.503906 72.077 175.0967
4791.870117 72.078 174.6660
4792.236328 72.071 174.2300
4792.602539 72.056 173.8394
4792.968750 72.039 173.5312
4793.334961 72.029 173.2896
4793.701172 72.030 173.0459
4794.067383 72.038 172.7217
4794.433594 72.035 172.2959
4794.799805 72.007 171.8408
4795.166016 71.952 171.4976
4795.532227 71.887 171.3965
4795.898438 71.839 171.5542
4796.264648 71.835 171.8286
4796.630859 71.876 171.9805
4796.997070 71.938 171.8276
4797.363281 71.980 171.3687
4797.729492 71.977 170.7803
4798.095703 71.930 170.3086
4798.461914 71.864 170.1196
4798.828125 71.816 170.1968
4799.194336 71.807 170.3555
4799.560547 71.830 170.3823
4799.926758 71.856 170.1904
4800.292969 71.861 169.8613
4800.659180 71.838 169.5640
4801.025391 71.803 169.4233
4801.391602 71.779 169.4355
4801.757812 71.780 169.4854
4802.124023 71.799 169.4448
4802.490234 71.820 169.2700
4802.856445 71.830 169.0176
4803.222656 71.827 168.7783
4803.588867 71.821 168.5942
4803.955078 71.823 168.4282
4804.321289 71.830 168.2065
4804.687500 71.831 167.8970
4805.053711 71.811 167.5586
4805.419922 71.768 167.3179
4805.786133 71.718 167.2856
4806.152344 71.683 167.4746
4806.518555 71.684 167.7710
4806.884766 71.723 168.0020
4807.250977 71.781 168.0435
4807.617188 71.835 167.8960
4807.983398 71.870 167.6655
4808.349609 71.889 167.4756
4808.715820 71.908 167.3818
4809.082031 71.939 167.3354
4809.448242 71.986 167.2334
4809.814453 72.034 167.0078
4810.180664 72.068 166.6899
4810.546875 72.081 166.3896
4810.913086 72.080 166.2222
4811.279297 72.088 166.2188
4811.645508 72.122 166.2979
4812.011719 72.184 166.3120
4812.377930 72.261 166.1460
4812.744141 72.332 165.7881
4813.110352 72.380 165.3262
4813.476562 72.404 164.8887
4813.842773 72.418 164.5674
4814.208984 72.438 164.3691
4814.575195 72.478 164.2124
4814.941406 72.540 163.9775
4815.307617 72.611 163.5728
4815.673828 72.673 162.9819
4816.040039 72.710 162.2734
4816.406250 72.719 161.5620
4816.772461 72.706 160.9526
4817.138672 72.689 160.4834
4817.504883 72.682 160.1045
4817.871094 72.688 159.7134
4818.237305 72.697 159.2300
4818.603516 72.695 158.6558
4818.969727 72.672 158.0767
4819.335938 72.631 157.5996
4819.702148 72.589 157.2744
4820.068359 72.561 157.0562
4820.434570 72.552 156.8369
4820.800781 72.554 156.5298
4821.166992 72.554 156.1260
4821.533203 72.542 155.6860
4821.899414 72.523 155.2749
4822.265625 72.505 154.9058
4822.631836 72.492 154.5381
4822.998047 72.484 154.1265
4823.364258 72.471 153.6680
4823.730469 72.452 153.2017
4824.096680 72.431 152.7588
4824.462891 72.414 152.3184
4824.829102 72.401 151.8198
4825.195312 72.382 151.2251
4825.561523 72.343 150.5767
4825.927734 72.280 149.9839
4826.293945 72.203 149.5493
4826.660156 72.134 149.2856
4827.026367 72.086 149.0977
4827.392578 72.057 148.8579
4827.758789 72.031 148.5103
4828.125000 71.994 148.1060
4828.491211 71.948 147.7378
4828.857422 71.905 147.4385
4829.223633 71.876 147.1309
4829.589844 71.857 146.6929
4829.956055 71.826 146.0771
4830.322266 71.762 145.3784
4830.688477 71.661 144.7837
4831.054688 71.545 144.4409
4831.420898 71.447 144.3374
4831.787109 71.386 144.2930
4832.153320 71.355 144.0933
4832.519531 71.321 143.6553
4832.885742 71.259 143.0796
4833.251953 71.163 142.5601
4833.618164 71.053 142.2329
4833.984375 70.955 142.0767
4834.350586 70.882 141.9390
4834.716797 70.820 141.6748
4835.083008 70.744 141.2744
4835.449219 70.638 140.8730
4835.815430 70.509 140.6460
4836.181641 70.382 140.6685
4836.547852 70.286 140.8442
4836.914062 70.224 140.9683
4837.280273 70.178 140.8774
4837.646484 70.114 140.5698
4838.012695 70.013 140.1934
4838.378906 69.877 139.9375
4838.745117 69.728 139.9067
4839.111328 69.589 140.0586
4839.477539 69.470 140.2505
4839.843750 69.358 140.3647
4840.209961 69.231 140.4097
4840.576172 69.078 140.5122
4840.942383 68.909 140.8169
4841.308594 68.748 141.3701
4841.674805 68.618 142.0640
4842.041016 68.520 142.7104
4842.407227 68.432 143.1802
4842.773438 68.324 143.5068
4843.139648 68.176 143.8755
4843.505859 67.997 144.5215
4843.872070 67.818 145.6030
4844.238281 67.684 147.1016
4844.604492 67.628 148.8047
4844.970703 67.656 150.3965
4845.336914 67.744 151.6079
4845.703125 67.847 152.3335
4846.069336 67.923 152.6631
4846.435547 67.949 152.8286
4846.801758 67.929 153.1055
4847.167969 67.892 153.6816
4847.534180 67.882 154.5474
4847.900391 67.927 155.4854
4848.266602 68.022 156.2085
4848.632812 68.129 156.5625
4848.999023 68.210 156.6211
4849.365234 68.246 156.6152
4849.731445 68.252 156.7720
4850.097656 68.262 157.1636
4850.463867 68.303 157.6729
4850.830078 68.379 158.0928
4851.196289 68.470 158.2852
4851.562500 68.550 158.2583
4851.928711 68.607 158.1201
4852.294922 68.641 157.9800
4852.661133 68.663 157.8853
4853.027344 68.679 157.8271
4853.393555 68.692 157.7886
4853.759766 68.702 157.7725
4854.125977 68.713 157.7876
4854.492188 68.731 157.8105
4854.858398 68.760 157.7783
4855.224609 68.793 157.6211
4855.590820 68.819 157.3125
4855.957031 68.824 156.8853
4856.323242 68.803 156.4116
4856.689453 68.755 155.9702
4857.055664 68.685 155.6265
4857.421875 68.603 155.4277
4857.788086 68.521 155.3979
4858.154297 68.452 155.5093
4858.520508 68.406 155.6699
4858.886719 68.382 155.7529
4859.252930 68.363 155.6763
4859.619141 68.325 155.4683
4859.985352 68.258 155.2598
4860.351562 68.167 155.1968
4860.717773 68.075 155.3315
4861.083984 67.999 155.5825
4861.450195 67.937 155.8081
4861.816406 67.869 155.9458
4862.182617 67.776 156.0845
4862.548828 67.655 156.4014
4862.915039 67.532 157.0220
4863.281250 67.437 157.9009
4863.647461 67.387 158.8438
4864.013672 67.370 159.6558
4864.379883 67.360 160.2808
4864.746094 67.340 160.8037
4865.112305 67.310 161.3345
4865.478516 67.284 161.8940
4865.844727 67.268 162.4067
4866.210938 67.252 162.7969
4866.577148 67.217 163.0962
4866.943359 67.156 163.4512
4867.309570 67.082 164.0205
4867.675781 67.027 164.8433
4868.041992 67.020 165.7764
4868.408203 67.061 166.5742
4868.774414 67.125 167.0605
4869.140625 67.173 167.2466
4869.506836 67.179 167.3203
4869.873047 67.144 167.5386
4870.239258 67.099 168.0786
4870.605469 67.084 168.9277
4870.971680 67.126 169.8687
4871.337891 67.221 170.6094
4871.704102 67.330 170.9722
4872.070312 67.410 171.0093
4872.436523 67.435 170.9624
4872.802734 67.413 171.1182
4873.168945 67.381 171.6309
4873.535156 67.385 172.4102
4873.901367 67.441 173.1680
4874.267578 67.527 173.6260
4874.633789 67.598 173.7183
4875.000000 67.615 173.6226
4875.366211 67.574 173.6313
4875.732422 67.505 173.9609
4876.098633 67.449 174.6128
4876.464844 67.435 175.3770
4876.831055 67.455 175.9932
4877.197266 67.475 176.3408
4877.563477 67.462 176.5073
4877.929688 67.404 176.7061
4878.295898 67.313 177.1323
4878.662109 67.219 177.8569
4879.028320 67.144 178.8086
4879.394531 67.095 179.8608
4879.760742 67.064 -179.0635
4880.126953 67.041 -177.9507
4880.493164 67.028 -176.7490
4880.859375 67.036 -175.4502
4881.225586 67.073 -174.1299
4881.591797 67.133 -172.8901
4881.958008 67.201 -171.7710
4882.324219 67.260 -170.7012
4882.690430 67.311 -169.5498
4883.056641 67.372 -168.2349
4883.422852 67.465 -166.8047
4883.789062 67.599 -165.4155
4884.155273 67.761 -164.2124
4884.521484 67.927 -163.2144
4884.887695 68.081 -162.3115
4885.253906 68.229 -161.3672
4885.620117 68.390 -160.3369
4885.986328 68.581 -159.3110
4886.352539 68.803 -158.4395
4886.718750 69.035 -157.8081
4887.084961 69.258 -157.3760
4887.451172 69.463 -157.0249
4887.817383 69.659 -156.6567
4888.183594 69.861 -156.2671
4888.549805 70.076 -155.9277
4888.916016 70.298 -155.7119
4889.282227 70.515 -155.6245
4889.648438 70.720 -155.6045
4890.014648 70.919 -155.5869
4890.380859 71.121 -155.5693
4890.747070 71.335 -155.6211
4891.113281 71.554 -155.8306
4891.479492 71.763 -156.2314
4891.845703 71.947 -156.7705
4892.211914 72.100 -157.3354
4892.578125 72.231 -157.8213
4892.944336 72.355 -158.1865
4893.310547 72.488 -158.4731
4893.676758 72.637 -158.7705
4894.042969 72.795 -159.1602
4894.409180 72.955 -159.6748
4894.775391 73.106 -160.2969
4895.141602 73.245 -160.9893
4895.507812 73.371 -161.7163
4895.874023 73.484 -162.4526
4896.240234 73.586 -163.1704
4896.606445 73.678 -163.8359
4896.972656 73.769 -164.4243
4897.338867 73.866 -164.9463
4897.705078 73.978 -165.4658
4898.071289 74.100 -166.0698
4898.437500 74.221 -166.8154
4898.803711 74.323 -167.6812
4899.169922 74.397 -168.5723
4899.536133 74.447 -169.3755
4899.902344 74.486 -170.0298
4900.268555 74.530 -170.5649
4900.634766 74.585 -171.0737
4901.000977 74.644 -171.6357
4901.367188 74.695 -172.2573
4901.733398 74.731 -172.8804
4902.099609 74.757 -173.4414
4902.465820 74.782 -173.9351
4902.832031 74.814 -174.4185
4903.198242 74.846 -174.9531
4903.564453 74.869 -175.5449
4903.930664 74.874 -176.1270
4904.296875 74.867 -176.6167
4904.663086 74.862 -176.9888
4905.029297 74.869 -177.2998
4905.395508 74.887 -177.6431
4905.761719 74.906 -178.0664
4906.127930 74.912 -178.5278
4906.494141 74.902 -178.9321
4906.860352 74.886 -179.2095
4907.226562 74.879 -179.3691
4907.592773 74.887 -179.4868
4907.958984 74.905 -179.6309
4908.325195 74.923 -179.8062
4908.691406 74.936 -179.9585
4909.057617 74.950 179.9595
4909.423828 74.975 179.9336
4909.790039 75.016 179.8896
4910.156250 75.065 179.7549
4910.522461 75.109 179.5234
4910.888672 75.139 179.2603
4911.254883 75.159 179.0493
4911.621094 75.179 178.9238
4911.987305 75.212 178.8394
4912.353516 75.259 178.7090
4912.719727 75.310 178.4717
4913.085938 75.353 178.1367
4913.452148 75.380 177.7754
4913.818359 75.395 177.4692
4914.184570 75.408 177.2568
4914.550781 75.430 177.1133
4914.916992 75.467 176.9717
4915.283203 75.512 176.7690
4915.649414 75.558 176.4873
4916.015625 75.596 176.1616
4916.381836 75.623 175.8530
4916.748047 75.647 175.6074
4917.114258 75.677 175.4243
4917.480469 75.717 175.2529
4917.846680 75.767 175.0269
4918.212891 75.816 174.7114
4918.579102 75.854 174.3306
4918.945312 75.876 173.9561
4919.311523 75.886 173.6587
4919.677734 75.898 173.4580
4920.043945 75.921 173.3052
4920.410156 75.955 173.1191
4920.776367 75.991 172.8472
4921.142578 76.018 172.5049
4921.508789 76.031 172.1631
4921.875000 76.034 171.8906
4922.241211 76.041 171.7017
4922.607422 76.059 171.5391
4922.973633 76.088 171.3232
4923.339844 76.117 171.0137
4923.706055 76.133 170.6475
4924.072266 76.134 170.3120
4924.438477 76.128 170.0825
4924.804688 76.130 169.9634
4925.170898 76.149 169.8843
4925.537109 76.184 169.7505
4925.903320 76.222 169.5151
4926.269531 76.250 169.2104
4926.635742 76.265 168.9189
4927.001953 76.273 168.7075
4927.368164 76.285 168.5786
4927.734375 76.310 168.4697
4928.100586 76.342 168.3115
4928.466797 76.371 168.0835
4928.833008 76.387 167.8320
4929.199219 76.393 167.6294
4929.565430 76.397 167.5107
4929.931641 76.408 167.4453
4930.297852 76.427 167.3652
4930.664062 76.447 167.2305
4931.030273 76.458 167.0728
4931.396484 76.459 166.9673
4931.762695 76.462 166.9639
4932.128906 76.482 167.0220
4932.495117 76.523 167.0269
4932.861328 76.573 166.8735
4933.227539 76.611 166.5635
4933.593750 76.621 166.2158
4933.959961 76.609 165.9893
4934.326172 76.597 165.9678
4934.692383 76.611 166.0845
4935.058594 76.660 166.1650
4935.424805 76.727 166.0571
4935.791016 76.785 165.7456
4936.157227 76.816 165.3550
4936.523438 76.822 165.0518
4936.889648 76.822 164.9282
4937.255859 76.838 164.9443
4937.622070 76.878 164.9736
4937.988281 76.932 164.9121
4938.354492 76.985 164.7490
4938.720703 77.026 164.5537
4939.086914 77.058 164.4019
4939.453125 77.092 164.3105
4939.819336 77.134 164.2388
4940.185547 77.180 164.1377
4940.551758 77.224 164.0015
4940.917969 77.261 163.8687
4941.284180 77.295 163.7822
4941.650391 77.333 163.7490
4942.016602 77.380 163.7339
4942.382812 77.435 163.6948
4942.749023 77.494 163.6138
4943.115234 77.555 163.4990
4943.481445 77.617 163.3569
4943.847656 77.681 163.1772
4944.213867 77.745 162.9399
4944.580078 77.803 162.6479
4944.946289 77.852 162.3369
4945.312500 77.893 162.0571
4945.678711 77.932 161.8320
4946.044922 77.978 161.6436
