* Measurement data measured by REW V5.31.3
* Source: /home/delab/repos/sound_calibration/data/captured_sweep_LR.wav
* Format: 256k Log Swept Sine, 1 sweep using an acoustic timing reference
* Dated: 28-May-2026 19:28:50
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement generated from imported files Stimulus: 256kMeasSweep_0_to_20000_-12_dBFS_48k_Float_mono.wav Response: captured_sweep_LR.wav
* Measurement: captured_sweep_LR
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1684.936523 51.962 121.7886
1685.302734 52.197 114.9819
1685.668945 52.166 109.0986
1686.035156 52.055 105.1753
1686.401367 52.127 103.0107
1686.767578 52.521 100.9961
1687.133789 53.114 97.5259
1687.500000 53.664 92.3726
1687.866211 54.014 86.4502
1688.232422 54.151 80.9873
1688.598633 54.193 76.8784
1688.964844 54.324 74.1523
1689.331055 54.665 71.8413
1689.697266 55.173 68.7510
1690.063477 55.696 64.4248
1690.429688 56.105 59.2383
1690.795898 56.359 53.9023
1691.162109 56.497 49.0059
1691.528320 56.596 44.7612
1691.894531 56.723 40.9727
1692.260742 56.895 37.2554
1692.626953 57.085 33.3496
1692.993164 57.254 29.2554
1693.359375 57.384 25.1392
1693.725586 57.481 21.1631
1694.091797 57.560 17.3960
1694.458008 57.629 13.8467
1694.824219 57.692 10.5508
1695.190430 57.761 7.5918
1695.556641 57.863 5.0093
1695.922852 58.036 2.6631
1696.289062 58.294 0.2026
1696.655273 58.610 -2.7598
1697.021484 58.921 -6.4175
1697.387695 59.156 -10.6650
1697.753906 59.273 -15.1675
1698.120117 59.265 -19.5103
1698.486328 59.160 -23.3433
1698.852539 59.014 -26.5068
1699.218750 58.884 -29.0967
1699.584961 58.802 -31.4175
1699.951172 58.763 -33.8120
1700.317383 58.737 -36.4888
1700.683594 58.685 -39.4609
1701.049805 58.583 -42.6030
1701.416016 58.426 -45.7529
1701.782227 58.224 -48.7881
1702.148438 57.989 -51.6465
1702.514648 57.732 -54.3008
1702.880859 57.460 -56.7061
1703.247070 57.188 -58.7871
1703.613281 56.942 -60.4912
1703.979492 56.759 -61.8940
1704.345703 56.667 -63.2642
1704.711914 56.659 -64.9878
1705.078125 56.685 -67.3550
1705.444336 56.668 -70.3760
1705.810547 56.545 -73.7427
1706.176758 56.287 -76.9175
1706.542969 55.920 -79.2891
1706.909180 55.531 -80.4155
1707.275391 55.252 -80.3594
1707.641602 55.182 -79.8706
1708.007812 55.306 -80.0225
1708.374023 55.499 -81.4971
1708.740234 55.610 -84.2598
1709.106445 55.534 -87.7456
1709.472656 55.233 -91.1499
1709.838867 54.738 -93.6367
1710.205078 54.158 -94.5806
1710.571289 53.663 -93.9458
1710.937500 53.390 -92.5825
1711.303711 53.340 -91.8193
1711.669922 53.368 -92.5049
1712.036133 53.299 -94.5698
1712.402344 53.024 -97.3096
1712.768555 52.521 -99.7993
1713.134766 51.857 -101.2148
1713.500977 51.170 -101.1870
1713.867188 50.609 -100.1338
1714.233398 50.220 -99.0957
1714.599609 49.914 -98.9277
1714.965820 49.548 -99.7021
1715.332031 49.029 -100.8564
1715.698242 48.350 -101.6763
1716.064453 47.564 -101.6870
1716.430664 46.730 -100.7622
1716.796875 45.872 -98.8389
1717.163086 45.022 -95.5112
1717.529297 44.336 -90.2896
1717.895508 44.087 -83.9834
1718.261719 44.350 -79.3286
1718.627930 44.788 -78.5195
1718.994141 44.945 -81.3174
1719.360352 44.511 -85.8901
1719.726562 43.315 -89.5283
1720.092773 41.392 -88.0737
1720.458984 39.525 -76.1519
1720.825195 39.527 -57.8579
1721.191406 41.024 -48.0151
1721.557617 42.251 -46.9702
1721.923828 42.667 -48.7925
1722.290039 42.372 -48.8867
1722.656250 41.836 -43.9766
1723.022461 41.887 -34.3423
1723.388672 42.893 -25.6621
1723.754883 44.263 -21.8838
1724.121094 45.415 -21.9077
1724.487305 46.179 -23.3862
1724.853516 46.620 -24.5747
1725.219727 46.900 -24.5581
1725.585938 47.205 -23.3311
1725.952148 47.657 -21.7144
1726.318359 48.237 -20.7456
1726.684570 48.825 -20.9253
1727.050781 49.299 -22.0063
1727.416992 49.607 -23.2896
1727.783203 49.789 -24.0571
1728.149414 49.959 -24.0146
1728.515625 50.226 -23.5845
1728.881836 50.605 -23.6455
1729.248047 50.992 -24.7627
1729.614258 51.259 -26.7349
1729.980469 51.349 -28.7998
1730.346680 51.311 -30.1533
1730.712891 51.272 -30.5098
1731.079102 51.346 -30.4204
1731.445312 51.519 -30.8252
1731.811523 51.655 -32.1182
1732.177734 51.621 -33.7515
1732.543945 51.394 -34.5840
1732.910156 51.106 -33.5840
1733.276367 51.001 -30.7607
1733.642578 51.238 -27.5762
1734.008789 51.726 -25.7007
1734.375000 52.244 -25.5474
1734.741211 52.652 -26.4824
1735.107422 52.934 -27.7700
1735.473633 53.133 -29.1235
1735.839844 53.263 -30.6631
1736.206055 53.277 -32.4531
1736.572266 53.103 -34.0552
1736.938477 52.741 -34.4814
1737.304688 52.346 -32.7139
1737.670898 52.218 -28.9175
1738.037109 52.550 -25.2456
1738.403320 53.161 -24.0713
1738.769531 53.691 -25.8027
1739.135742 53.889 -29.2432
1739.501953 53.678 -32.6768
1739.868164 53.136 -34.3901
1740.234375 52.513 -33.1694
1740.600586 52.171 -29.3638
1740.966797 52.303 -25.2896
1741.333008 52.729 -23.1279
1741.699219 53.149 -23.0928
1742.065430 53.401 -24.1421
1742.431641 53.486 -25.1636
1742.797852 53.498 -25.5513
1743.164062 53.538 -25.3350
1743.530273 53.658 -24.9468
1743.896484 53.838 -24.7886
1744.262695 54.037 -24.9893
1744.628906 54.225 -25.4912
1744.995117 54.386 -26.2344
1745.361328 54.500 -27.1826
1745.727539 54.534 -28.2041
1746.093750 54.465 -28.9580
1746.459961 54.310 -28.9336
1746.826172 54.152 -27.7188
1747.192383 54.122 -25.4238
1747.558594 54.307 -22.8735
1747.924805 54.668 -21.1021
1748.291016 55.067 -20.5615
1748.657227 55.375 -20.9248
1749.023438 55.543 -21.4507
1749.389648 55.612 -21.4463
1749.755859 55.687 -20.6460
1750.122070 55.861 -19.3892
1750.488281 56.155 -18.3613
1750.854492 56.502 -18.0356
1751.220703 56.818 -18.3779
1751.586914 57.062 -19.0122
1751.953125 57.249 -19.5776
1752.319336 57.421 -19.9824
1752.685547 57.602 -20.4116
1753.051758 57.768 -21.0732
1753.417969 57.871 -21.9067
1753.784180 57.880 -22.5117
1754.150391 57.831 -22.3633
1754.516602 57.823 -21.2197
1754.882812 57.971 -19.4922
1755.249023 58.300 -18.1045
1755.615234 58.719 -17.7881
1755.981445 59.095 -18.5723
1756.347656 59.343 -19.9194
1756.713867 59.459 -21.1445
1757.080078 59.507 -21.7944
1757.446289 59.570 -21.8716
1757.812500 59.692 -21.7588
1758.178711 59.853 -21.8403
1758.544922 60.000 -22.1548
1758.911133 60.108 -22.4072
1759.277344 60.208 -22.2817
1759.643555 60.368 -21.7871
1760.009766 60.632 -21.3467
1760.375977 60.973 -21.4805
1760.742188 61.311 -22.3838
1761.108398 61.575 -23.8110
1761.474609 61.740 -25.2783
1761.840820 61.837 -26.3550
1762.207031 61.928 -26.8862
1762.573242 62.069 -27.0493
1762.939453 62.270 -27.1704
1763.305664 62.507 -27.4658
1763.671875 62.749 -27.9312
1764.038086 62.986 -28.4502
1764.404297 63.228 -28.9639
1764.770508 63.483 -29.5410
1765.136719 63.743 -30.2954
1765.502930 63.982 -31.2480
1765.869141 64.180 -32.2695
1766.235352 64.339 -33.1548
1766.601562 64.484 -33.7681
1766.967773 64.651 -34.1484
1767.333984 64.860 -34.4961
1767.700195 65.103 -35.0342
1768.066406 65.353 -35.8711
1768.432617 65.585 -36.9653
1768.798828 65.787 -38.1953
1769.165039 65.964 -39.4512
1769.531250 66.123 -40.6738
1769.897461 66.276 -41.8438
1770.263672 66.431 -42.9570
1770.629883 66.599 -44.0283
1770.996094 66.791 -45.1196
1771.362305 67.011 -46.3511
1771.728516 67.248 -47.8506
1772.094727 67.478 -49.6704
1772.460938 67.675 -51.7363
1772.827148 67.828 -53.8760
1773.193359 67.946 -55.9126
1773.559570 68.052 -57.7646
1773.925781 68.170 -59.4961
1774.291992 68.308 -61.2632
1774.658203 68.451 -63.2007
1775.024414 68.576 -65.3247
1775.390625 68.664 -67.5298
1775.756836 68.715 -69.6650
1776.123047 68.744 -71.6270
1776.489258 68.772 -73.4180
1776.855469 68.811 -75.1318
1777.221680 68.862 -76.8882
1777.587891 68.912 -78.7573
1777.954102 68.946 -80.7334
1778.320312 68.956 -82.7573
1778.686523 68.942 -84.7583
1779.052734 68.908 -86.6870
1779.418945 68.861 -88.5244
1779.785156 68.807 -90.2764
1780.151367 68.748 -91.9575
1780.517578 68.687 -93.5835
1780.883789 68.622 -95.1636
1781.250000 68.554 -96.6997
1781.616211 68.483 -98.1934
1781.982422 68.411 -99.6484
1782.348633 68.336 -101.0796
1782.714844 68.259 -102.5039
1783.081055 68.175 -103.9307
1783.447266 68.079 -105.3481
1783.813477 67.968 -106.7207
1784.179688 67.844 -108.0039
1784.545898 67.714 -109.1611
1784.912109 67.585 -110.1860
1785.278320 67.467 -111.1084
1785.644531 67.367 -111.9937
1786.010742 67.284 -112.9263
1786.376953 67.211 -113.9834
1786.743164 67.132 -115.2002
1787.109375 67.030 -116.5400
1787.475586 66.895 -117.8970
1787.841797 66.729 -119.1313
1788.208008 66.548 -120.1392
1788.574219 66.374 -120.9111
1788.940430 66.224 -121.5405
1789.306641 66.099 -122.1543
1789.672852 65.988 -122.8237
1790.039062 65.877 -123.5283
1790.405273 65.768 -124.2109
1790.771484 65.668 -124.8643
1791.137695 65.582 -125.5645
1791.503906 65.498 -126.4028
1791.870117 65.393 -127.3770
1792.236328 65.250 -128.3408
1792.602539 65.073 -129.0801
1792.968750 64.896 -129.4668
1793.334961 64.757 -129.5850
1793.701172 64.673 -129.7095
1794.067383 64.624 -130.1123
1794.433594 64.564 -130.8657
1794.799805 64.456 -131.8125
1795.166016 64.292 -132.6899
1795.532227 64.092 -133.2881
1795.898438 63.886 -133.5493
1796.264648 63.698 -133.5488
1796.630859 63.539 -133.4087
1796.997070 63.405 -133.2256
1797.363281 63.292 -133.0659
1797.729492 63.191 -132.9805
1798.095703 63.088 -132.9824
1798.461914 62.971 -133.0088
1798.828125 62.838 -132.9336
1799.194336 62.708 -132.6738
1799.560547 62.606 -132.3076
1799.926758 62.533 -132.0488
1800.292969 62.458 -132.0518
1800.659180 62.333 -132.1997
1801.025391 62.144 -132.1118
1801.391602 61.934 -131.4019
1801.757812 61.791 -130.0640
1802.124023 61.776 -128.6357
1802.490234 61.853 -127.8086
1802.856445 61.912 -127.7944
1803.222656 61.859 -128.1353
1803.588867 61.687 -128.0205
1803.955078 61.492 -126.8452
1804.321289 61.418 -124.7368
1804.687500 61.536 -122.5728
1805.053711 61.778 -121.1919
1805.419922 62.019 -120.6699
1805.786133 62.192 -120.4429
1806.152344 62.331 -119.9180
1806.518555 62.527 -119.0073
1806.884766 62.840 -118.2061
1807.250977 63.235 -118.1133
1807.617188 63.625 -118.8896
1807.983398 63.943 -120.2153
1808.349609 64.186 -121.6309
1808.715820 64.401 -122.8989
1809.082031 64.635 -124.1475
1809.448242 64.896 -125.7124
1809.814453 65.140 -127.8145
1810.180664 65.313 -130.3721
1810.546875 65.388 -133.0728
1810.913086 65.375 -135.5732
1811.279297 65.314 -137.6919
1811.645508 65.246 -139.4766
1812.011719 65.190 -141.1191
1812.377930 65.132 -142.7725
1812.744141 65.052 -144.4307
1813.110352 64.941 -145.9585
1813.476562 64.812 -147.2188
1813.842773 64.693 -148.1880
1814.208984 64.605 -148.9795
1814.575195 64.552 -149.7637
1814.941406 64.519 -150.6660
1815.307617 64.490 -151.7217
1815.673828 64.451 -152.8999
1816.040039 64.393 -154.1489
1816.406250 64.314 -155.4185
1816.772461 64.213 -156.6519
1817.138672 64.091 -157.7817
1817.504883 63.958 -158.7412
1817.871094 63.830 -159.5000
1818.237305 63.729 -160.1001
1818.603516 63.668 -160.6748
1818.969727 63.652 -161.4155
1819.335938 63.660 -162.5020
1819.702148 63.661 -164.0093
1820.068359 63.619 -165.8569
1820.434570 63.513 -167.8213
1820.800781 63.348 -169.6255
1821.166992 63.159 -171.0737
1821.533203 62.992 -172.1870
1821.899414 62.877 -173.2144
1822.265625 62.804 -174.4634
1822.631836 62.730 -176.0649
1822.998047 62.616 -177.8804
1823.364258 62.456 -179.6299
1823.730469 62.283 178.8604
1824.096680 62.141 177.4727
1824.462891 62.036 175.8462
1824.829102 61.924 173.6763
1825.195312 61.731 170.9961
1825.561523 61.407 168.1943
1825.927734 60.957 165.8052
1826.293945 60.449 164.1738
1826.660156 59.969 163.1689
1827.026367 59.551 162.2139
1827.392578 59.138 160.7632
1827.758789 58.619 158.8081
1828.125000 57.915 156.9512
1828.491211 57.034 156.1016
1828.857422 56.097 156.9551
1829.223633 55.284 159.3623
1829.589844 54.689 162.2144
1829.956055 54.222 164.4292
1830.322266 53.708 165.9746
1830.688477 53.049 167.7705
1831.054688 52.297 170.9507
1831.420898 51.633 176.0571
1831.787109 51.250 -177.4854
1832.153320 51.212 -170.9878
1832.519531 51.436 -165.4810
1832.885742 51.797 -161.3271
1833.251953 52.192 -158.4741
1833.618164 52.539 -156.6172
1833.984375 52.796 -155.2271
1834.350586 52.982 -153.7134
1834.716797 53.180 -151.7817
1835.083008 53.476 -149.7256
1835.449219 53.884 -148.2339
1835.815430 54.322 -147.7769
1836.181641 54.689 -148.2388
1836.547852 54.937 -149.1104
1836.914062 55.084 -149.8940
1837.280273 55.186 -150.4023
1837.646484 55.284 -150.7773
1838.012695 55.373 -151.2188
1838.378906 55.426 -151.7026
1838.745117 55.440 -151.9780
1839.111328 55.459 -151.8594
1839.477539 55.543 -151.5244
1839.843750 55.701 -151.4619
1840.209961 55.874 -152.0317
1840.576172 55.977 -153.1064
1840.942383 55.971 -154.1392
1841.308594 55.902 -154.5571
1841.674805 55.873 -154.2319
1842.041016 55.968 -153.6860
1842.407227 56.166 -153.6855
1842.773438 56.365 -154.5601
1843.139648 56.473 -155.9907
1843.505859 56.474 -157.3535
1843.872070 56.432 -158.2261
1844.238281 56.436 -158.7432
1844.604492 56.515 -159.5005
1844.970703 56.603 -160.9917
1845.336914 56.599 -163.1387
1845.703125 56.446 -165.3311
1846.069336 56.178 -166.8252
1846.435547 55.916 -167.2661
1846.801758 55.788 -167.0835
1847.167969 55.817 -167.2471
1847.534180 55.899 -168.4141
1847.900391 55.904 -170.4189
1848.266602 55.774 -172.5303
1848.632812 55.560 -174.0195
1848.999023 55.379 -174.7065
1849.365234 55.322 -175.1533
1849.731445 55.366 -176.1748
1850.097656 55.396 -178.0771
1850.463867 55.315 179.5508
1850.830078 55.114 177.4355
1851.196289 54.881 176.0327
1851.562500 54.730 175.0659
1851.928711 54.691 173.6377
1852.294922 54.663 170.9941
1852.661133 54.488 167.1377
1853.027344 54.053 162.7700
1853.393555 53.339 158.9248
1853.759766 52.437 156.5571
1854.125977 51.537 155.9868
1854.492188 50.823 156.3809
1854.858398 50.307 156.1738
1855.224609 49.811 154.3975
1855.590820 49.124 151.3105
1855.957031 48.136 147.9956
1856.323242 46.869 145.8018
1856.689453 45.502 145.7563
1857.055664 44.327 147.5967
1857.421875 43.502 149.2324
1857.788086 42.828 148.3472
1858.154297 41.885 144.3369
1858.520508 40.239 138.2012
1858.886719 37.372 132.1099
1859.252930 32.246 132.0605
1859.619141 24.284 179.1851
1859.985352 30.271 -121.2993
1860.351562 34.641 -116.4146
1860.717773 36.693 -116.4839
1861.083984 37.870 -114.4985
1861.450195 39.002 -110.6294
1861.816406 40.307 -107.8525
1862.182617 41.483 -107.5957
1862.548828 42.244 -108.5225
1862.915039 42.602 -108.2734
1863.281250 42.886 -105.3271
1863.647461 43.522 -100.9453
1864.013672 44.521 -98.4873
1864.379883 45.448 -99.4424
1864.746094 45.922 -102.5142
1865.112305 45.810 -105.2300
1865.478516 45.251 -104.8716
1865.844727 44.741 -99.7734
1866.210938 44.889 -92.2134
1866.577148 45.623 -87.0928
1866.943359 46.323 -85.6602
1867.309570 46.621 -85.5874
1867.675781 46.566 -83.9590
1868.041992 46.554 -79.1626
1868.408203 47.048 -72.7192
1868.774414 48.047 -68.0957
1869.140625 49.148 -66.5918
1869.506836 50.070 -67.0449
1869.873047 50.784 -67.8965
1870.239258 51.413 -68.3135
1870.605469 52.088 -68.4336
1870.971680 52.849 -68.9492
1871.337891 53.628 -70.3677
1871.704102 54.333 -72.6509
1872.070312 54.905 -75.3916
1872.436523 55.337 -78.1035
1872.802734 55.660 -80.3965
1873.168945 55.924 -82.0449
1873.535156 56.196 -83.0381
1873.901367 56.536 -83.6338
1874.267578 56.969 -84.3276
1874.633789 57.463 -85.6421
1875.000000 57.942 -87.8389
1875.366211 58.322 -90.7808
1875.732422 58.551 -94.0107
1876.098633 58.634 -96.9492
1876.464844 58.634 -99.1353
1876.831055 58.649 -100.4810
1877.197266 58.764 -101.3843
1877.563477 58.993 -102.4971
1877.929688 59.281 -104.2749
1878.295898 59.553 -106.7358
1878.662109 59.764 -109.5859
1879.028320 59.919 -112.4868
1879.394531 60.049 -115.2632
1879.760742 60.187 -117.9541
1880.126953 60.341 -120.7056
1880.493164 60.496 -123.6025
1880.859375 60.635 -126.5815
1881.225586 60.758 -129.4937
1881.591797 60.887 -132.2476
1881.958008 61.051 -134.9258
1882.324219 61.259 -137.7710
1882.690430 61.488 -141.0298
1883.056641 61.693 -144.7837
1883.422852 61.832 -148.8979
1883.789062 61.886 -153.1001
1884.155273 61.872 -157.1235
1884.521484 61.826 -160.8525
1884.887695 61.789 -164.3926
1885.253906 61.775 -168.0083
1885.620117 61.765 -171.9429
1885.986328 61.721 -176.2534
1886.352539 61.612 179.2129
1886.718750 61.437 174.7119
1887.084961 61.225 170.4370
1887.451172 61.020 166.3818
1887.817383 60.850 162.3276
1888.183594 60.709 157.9966
1888.549805 60.558 153.2563
1888.916016 60.358 148.2202
1889.282227 60.091 143.1733
1889.648438 59.776 138.3999
1890.014648 59.458 134.0068
1890.380859 59.176 129.8438
1890.747070 58.937 125.6035
1891.113281 58.705 121.0571
1891.479492 58.433 116.2192
1891.845703 58.088 111.3325
1892.211914 57.677 106.7061
1892.578125 57.240 102.5171
1892.944336 56.827 98.6738
1893.310547 56.465 94.8521
1893.676758 56.134 90.7046
1894.042969 55.788 86.0933
1894.409180 55.381 81.1538
1894.775391 54.892 76.2080
1895.141602 54.341 71.6162
1895.507812 53.773 67.6377
1895.874023 53.252 64.3301
1896.240234 52.830 61.5278
1896.606445 52.528 58.9326
1896.972656 52.329 56.2896
1897.338867 52.195 53.5303
1897.705078 52.090 50.7979
1898.071289 52.008 48.3325
1898.437500 51.972 46.2803
1898.803711 52.011 44.5415
1899.169922 52.125 42.8081
1899.536133 52.267 40.8325
1899.902344 52.368 38.7002
1900.268555 52.391 36.8638
1900.634766 52.373 35.8770
1901.000977 52.427 35.9238
1901.367188 52.663 36.4360
1901.733398 53.084 36.3706
1902.099609 53.564 35.0791
1902.465820 53.959 32.7729
1902.832031 54.203 30.2612
1903.198242 54.342 28.4038
1903.564453 54.510 27.5557
1903.930664 54.840 27.2090
1904.296875 55.349 26.3223
1904.663086 55.922 24.2212
1905.029297 56.416 21.0586
1905.395508 56.760 17.5430
1905.761719 56.972 14.4517
1906.127930 57.144 12.2192
1906.494141 57.386 10.6802
1906.860352 57.740 9.1924
1907.226562 58.161 7.1553
1907.592773 58.557 4.4419
1907.958984 58.861 1.3706
1908.325195 59.063 -1.5947
1908.691406 59.204 -4.1436
1909.057617 59.335 -6.2700
1909.423828 59.484 -8.2085
1909.790039 59.637 -10.1890
1910.156250 59.761 -12.2261
1910.522461 59.840 -14.1187
1910.888672 59.895 -15.6416
1911.254883 59.974 -16.7764
1911.621094 60.110 -17.7852
1911.987305 60.293 -19.0337
1912.353516 60.470 -20.6909
1912.719727 60.587 -22.5908
1913.085938 60.629 -24.3481
1913.452148 60.629 -25.6172
1913.818359 60.655 -26.3491
1914.184570 60.756 -26.8716
1914.550781 60.923 -27.6606
1914.916992 61.094 -28.9663
1915.283203 61.203 -30.6460
1915.649414 61.222 -32.2896
1916.015625 61.176 -33.4868
1916.381836 61.130 -34.0815
1916.748047 61.145 -34.2808
1917.114258 61.237 -34.5020
1917.480469 61.373 -35.0635
1917.846680 61.505 -35.9980
1918.212891 61.606 -37.1211
1918.579102 61.680 -38.2295
1918.945312 61.748 -39.2466
1919.311523 61.828 -40.2339
1919.677734 61.919 -41.2832
1920.043945 62.009 -42.4111
1920.410156 62.090 -43.5381
1920.776367 62.168 -44.5654
1921.142578 62.259 -45.4575
1921.508789 62.378 -46.2681
1921.875000 62.526 -47.0869
1922.241211 62.698 -47.9790
1922.607422 62.886 -48.9639
1922.973633 63.084 -50.0498
1923.339844 63.286 -51.2607
1923.706055 63.484 -52.6191
1924.072266 63.661 -54.1045
1924.438477 63.806 -55.6294
1924.804688 63.921 -57.0688
1925.170898 64.019 -58.3335
1925.537109 64.121 -59.4321
1925.903320 64.242 -60.4702
1926.269531 64.381 -61.5859
1926.635742 64.524 -62.8628
1927.001953 64.658 -64.2998
1927.368164 64.777 -65.8491
1927.734375 64.882 -67.4761
1928.100586 64.978 -69.1895
1928.466797 65.063 -71.0210
1928.833008 65.129 -72.9756
1929.199219 65.171 -75.0117
1929.565430 65.189 -77.0635
1929.931641 65.191 -79.0933
1930.297852 65.185 -81.1211
1930.664062 65.170 -83.2070
1931.030273 65.135 -85.3828
1931.396484 65.065 -87.6016
1931.762695 64.952 -89.7383
1932.128906 64.805 -91.6538
1932.495117 64.644 -93.2847
1932.861328 64.490 -94.6841
1933.227539 64.349 -95.9810
1933.593750 64.209 -97.2729
1933.959961 64.053 -98.5410
1934.326172 63.875 -99.6646
1934.692383 63.690 -100.5259
1935.058594 63.527 -101.1338
1935.424805 63.407 -101.6636
1935.791016 63.326 -102.3628
1936.157227 63.253 -103.3857
1936.523438 63.149 -104.6968
1936.889648 62.991 -106.1045
1937.255859 62.781 -107.3716
1937.622070 62.540 -108.3276
1937.988281 62.299 -108.9263
1938.354492 62.084 -109.2310
1938.720703 61.907 -109.3584
1939.086914 61.773 -109.4307
1939.453125 61.680 -109.5664
1939.819336 61.616 -109.8711
1940.185547 61.559 -110.4067
1940.551758 61.486 -111.1465
1940.917969 61.378 -111.9629
1941.284180 61.233 -112.6870
1941.650391 61.068 -113.2021
1942.016602 60.901 -113.5176
1942.382812 60.742 -113.7471
1942.749023 60.578 -113.9922
1943.115234 60.386 -114.2236
1943.481445 60.156 -114.2720
1943.847656 59.905 -113.9502
1944.213867 59.672 -113.2266
1944.580078 59.487 -112.2979
1944.946289 59.346 -111.4565
1945.312500 59.211 -110.8379
1945.678711 59.043 -110.2944
1946.044922 58.844 -109.5176
1946.411133 58.660 -108.3242
1946.777344 58.546 -106.8892
1947.143555 58.512 -105.6577
